Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2648,-32.0625,-12.6875,9.4375,-0.1279297,-0.9614258,0.2182617,0.3408203,0.5571289,-0.2915039
2651,-28.375,-10.875,9.5,-0.08886719,-0.9458008,0.168457,0.3408203,0.5625,-0.2832031
2654,-31.875,-15.6875,8.25,-0.06542969,-0.9418945,0.1489258,0.3408203,0.5625,-0.2832031
2657,-34.875,-16,11.125,-0.1005859,-0.9262695,0.1835938,0.34375,0.5600586,-0.2832031
2660,-33.5625,-13.5,13.25,-0.08886719,-0.9614258,0.1875,0.34375,0.5600586,-0.2832031
2663,-35.5625,-12.6875,14.75,-0.04199219,-0.965332,0.1489258,0.3520508,0.5654297,-0.2802734
2666,-39.4375,-16.625,14.1875,-0.1318359,-0.9692383,0.1762695,0.3520508,0.5625,-0.2802734
2669,-44.0625,-19.75,12.5625,-0.1396484,-0.8798828,0.1108398,0.3520508,0.5625,-0.2802734
2672,-37.3125,-20.75,11.25,-0.09667969,-1.039551,0.1030273,0.3520508,0.5654297,-0.2719727
2675,-35.1875,-22.5625,17.3125,-0.09277344,-0.8759766,0.1259766,0.3520508,0.5654297,-0.2719727
2678,-26.625,-23.875,15.5625,-0.1279297,-0.8642578,0.05664063,0.3579102,0.5683594,-0.2749023
2681,-24.125,-25.4375,14.3125,-0.08886719,-0.9150391,0.08740234,0.3579102,0.5683594,-0.2749023
2684,-24.1875,-25.9375,15.5,-0.07324219,-1.000488,0.1030273,0.34375,0.5654297,-0.2602539
2687,-29.375,-25.625,20.4375,-0.1083984,-0.9887695,0.1796875,0.3608398,0.5708008,-0.2719727
2690,-32.5625,-23.6875,19.4375,-0.1357422,-0.9770508,0.08398438,0.3608398,0.5708008,-0.2719727
2693,-33.5625,-27.9375,17.25,-0.1513672,-0.9458008,0.05322266,0.3520508,0.5708008,-0.2749023
2696,-30.75,-25.625,16,-0.2060547,-0.980957,0.006835938,0.3520508,0.5708008,-0.2749023
2699,-28.9375,-30.6875,11.8125,-0.2138672,-0.996582,0.04150391,0.3491211,0.5708008,-0.2719727
2702,-24.9375,-31.25,9.1875,-0.1083984,-0.965332,0.02246094,0.3466797,0.5654297,-0.2719727
2705,-22.625,-31.3125,8.125,-0.1240234,-0.9926758,0.02587891,0.3466797,0.5654297,-0.2719727
2708,-22.0625,-32.8125,7.6875,-0.1083984,-0.9575195,0.01464844,0.3520508,0.5625,-0.2773438
2711,-21.4375,-34.1875,8.75,-0.08886719,-0.9379883,0.07226563,0.3520508,0.5625,-0.2773438
2714,-19.3125,-34.5,9.9375,-0.07324219,-0.980957,0.04541016,0.3549805,0.5654297,-0.2602539
2717,-20.4375,-38.8125,11.75,-0.06933594,-0.9150391,0.04150391,0.3549805,0.5654297,-0.2602539
2720,-21.6875,-42.9375,12.9375,-0.04980469,-0.9536133,0.06054688,0.3466797,0.5541992,-0.2719727
2723,-16.75,-46.8125,15.625,0.1132813,-0.9033203,-0.1347656,0.3466797,0.5683594,-0.2602539
2726,-19.25,-54.5,16.25,-0.1083984,-0.980957,0.06054688,0.3466797,0.5683594,-0.2602539
2729,-16.9375,-53.125,15.4375,-0.08105469,-1.035645,-0.02734375,0.3491211,0.5708008,-0.2602539
2732,-18.125,-53.75,12.3125,-0.1630859,-1.02002,-0.03857422,0.3491211,0.5708008,-0.2602539
2735,-11.8125,-54.5625,10.1875,-0.1669922,-1.008301,-0.06933594,0.3378906,0.5708008,-0.269043
2738,-10.625,-58.25,9.4375,-0.1201172,-1.129395,-0.03857422,0.3266602,0.5737305,-0.2719727
2741,-13.5625,-57.75,7.4375,-0.07324219,-1.129395,-0.02734375,0.3266602,0.5737305,-0.2719727
2744,-30.3125,-51,4,-0.07324219,-1.180176,-0.015625,0.3378906,0.5737305,-0.269043
2747,-38.25,-51.375,4.125,-0.06152344,-1.11377,-0.09277344,0.3378906,0.5737305,-0.269043
2750,-48.0625,-54,2.25,0.02001953,-0.9614258,-0.03857422,0.3408203,0.5737305,-0.2602539
2753,-42.25,-49.25,6.3125,0.01220703,-0.9614258,-0.05810547,0.3408203,0.5737305,-0.2602539
2756,-33.4375,-51.4375,13.75,0.05908203,-0.8525391,-0.0234375,0.3320313,0.5737305,-0.269043
2759,-31.0625,-54.8125,19.25,0.05126953,-0.8212891,0.01855469,0.3320313,0.5737305,-0.269043
2762,-31.625,-57.625,26.125,0.02001953,-0.7744141,-0.0078125,0.3320313,0.5737305,-0.269043
2765,-29.625,-62.9375,29.5625,-0.01464844,-0.7236328,0.01464844,0.3291016,0.5849609,-0.269043
2768,-23.25,-67.4375,33.25,-0.01074219,-0.7509766,-0.004394531,0.3291016,0.5849609,-0.269043
2771,-24.375,-68.6875,36,-0.03027344,-0.7861328,0.02978516,0.3237305,0.5737305,-0.2661133
2774,-23.875,-70.1875,36.5,-0.1123047,-0.8525391,0.01464844,0.3320313,0.5737305,-0.2548828
2777,-24.25,-72.8125,34.6875,-0.1044922,-0.8564453,0.02978516,0.3320313,0.5737305,-0.2548828
2780,-31.5625,-74.75,33.625,-0.1005859,-0.8876953,0.04931641,0.3320313,0.5766602,-0.2631836
2783,-34.0625,-75.875,33.625,-0.1044922,-0.8837891,0.04150391,0.3320313,0.5766602,-0.2631836
2786,-35.0625,-76.4375,33.5,-0.1396484,-0.9033203,0.02978516,0.3266602,0.5820313,-0.2719727
2789,-36.625,-78.875,32.3125,-0.1552734,-0.9033203,0.04150391,0.3266602,0.5820313,-0.2719727
2792,-39.25,-82.4375,33.4375,-0.1787109,-0.8994141,0.04541016,0.3266602,0.5820313,-0.2719727
2795,-42.5,-84.0625,36.25,-0.1787109,-0.9262695,0.05322266,0.3291016,0.5795898,-0.2719727
2798,-42.875,-88.625,32.8125,-0.2099609,-0.980957,0.006835938,0.3291016,0.5795898,-0.2719727
2801,-51.0625,-96.5625,31.8125,-0.2329102,-0.9458008,0.04150391,0.3149414,0.590332,-0.269043
2804,-46.625,-98.625,32.4375,-0.2641602,-1.02002,0.03759766,0.3149414,0.590332,-0.269043
2807,-44.6875,-101.4375,30.5625,-0.2954102,-1.027832,-0.004394531,0.3095703,0.5849609,-0.2578125
2810,-49.875,-105.375,27.125,-0.3266602,-1.035645,-0.015625,0.3095703,0.5737305,-0.2719727
2813,-49.5,-108.0625,22.6875,-0.3500977,-1.031738,-0.01171875,0.3095703,0.5737305,-0.2719727
2816,-60.3125,-107.625,17.6875,-0.3852539,-1.047363,0.02978516,0.3095703,0.5878906,-0.2602539
2819,-51.4375,-107.3125,20.125,-0.3500977,-1.055176,0.02246094,0.3095703,0.5878906,-0.2602539
2822,-45.75,-105.5625,23.0625,-0.3774414,-1.055176,0.01074219,0.3095703,0.5878906,-0.2602539
2825,-48.625,-105.375,23.6875,-0.4282227,-1.055176,-0.004394531,0.3007813,0.5932617,-0.2548828
2828,-46.9375,-103.125,23.5625,-0.4633789,-1.102051,-0.06933594,0.3007813,0.5932617,-0.2548828
2831,-50.6875,-100.0625,22.75,-0.4594727,-1.070801,-0.015625,0.2866211,0.5986328,-0.2519531
2834,-45.375,-99.1875,22.25,-0.4829102,-1.055176,-0.03857422,0.2866211,0.5986328,-0.2519531
2837,-38.9375,-98.4375,21.875,-0.4555664,-1.055176,-0.05810547,0.2895508,0.5878906,-0.2578125
2840,-24.4375,-96.25,22.9375,-0.4516602,-1.11377,-0.03515625,0.2895508,0.5878906,-0.2578125
2843,-15.6875,-94.6875,22.1875,-0.4438477,-1.066895,-0.05419922,0.2924805,0.6044922,-0.2519531
2846,-9.375,-94.375,21.0625,-0.3930664,-1.109863,-0.06591797,0.2807617,0.6069336,-0.2631836
2849,-7.125,-94.375,19.375,-0.3149414,-1.027832,-0.06201172,0.2807617,0.6069336,-0.2631836
2852,-12.5625,-94.0625,16.3125,-0.3383789,-1.008301,-0.08886719,0.2807617,0.6069336,-0.2631836
2855,-11,-91.6875,17.0625,-0.2954102,-1.066895,-0.015625,0.2807617,0.6069336,-0.2631836
2858,-1.8125,-85.125,16.25,-0.3110352,-0.9926758,-0.0078125,0.2724609,0.5986328,-0.2631836
2861,-0.125,-84.5,14.375,-0.2993164,-0.965332,-0.02734375,0.2749023,0.5932617,-0.2661133
2864,-15.3125,-84.625,9.6875,-0.3579102,-0.9926758,0.01074219,0.2749023,0.5932617,-0.2661133
2867,-14.0625,-83.125,9.4375,-0.3110352,-0.9692383,-0.015625,0.2807617,0.5932617,-0.2802734
2870,-11.9375,-82.9375,10.8125,-0.2954102,-0.9072266,-0.0234375,0.2807617,0.5932617,-0.2802734
2873,-16.125,-86.125,12.4375,-0.2993164,-0.9731445,-0.0078125,0.2695313,0.590332,-0.2719727
2876,-19.8125,-86,11.125,-0.3618164,-0.9223633,0.04150391,0.2695313,0.590332,-0.2719727
2879,-19.5625,-88.625,11.125,-0.3735352,-0.8837891,0.04931641,0.2607422,0.5961914,-0.2631836
2882,-19.0625,-90.375,10.5625,-0.3891602,-0.8642578,0.04541016,0.2636719,0.6015625,-0.2661133
2885,-24.375,-92.25,9.75,-0.4125977,-0.8525391,0.01464844,0.2636719,0.6015625,-0.2661133
2888,-16.0625,-93.375,8.25,-0.3891602,-0.8642578,0.04150391,0.2553711,0.6152344,-0.2661133
2891,-7.75,-94.1875,7.1875,-0.3969727,-0.8369141,-0.004394531,0.2553711,0.6152344,-0.2661133
2894,-8.9375,-95.0625,6.375,-0.3969727,-0.8369141,0.03759766,0.2495117,0.6044922,-0.269043
2897,-8.1875,-95.4375,5.5625,-0.3813477,-0.8251953,0.03759766,0.2553711,0.6044922,-0.2602539
2900,-4.25,-95.875,5.1875,-0.3930664,-0.8720703,0.03759766,0.2553711,0.6044922,-0.2602539
2903,-3.375,-95.125,4.1875,-0.3969727,-0.8056641,0.006835938,0.2553711,0.6015625,-0.2661133
2906,-6.125,-95.1875,4.4375,-0.3618164,-0.8095703,-0.0078125,0.2553711,0.6015625,-0.2661133
2909,-7.5625,-94.4375,4.6875,-0.3540039,-0.8408203,0.01464844,0.237793,0.6015625,-0.2719727
2912,-30.25,-92,6.875,-0.2719727,-0.8759766,0.04150391,0.237793,0.6015625,-0.2719727
2915,-24.375,-86.5625,10.0625,-0.3969727,-0.8251953,-0.04638672,0.2324219,0.6015625,-0.2719727
2918,-8.75,-89.4375,4.4375,-0.3930664,-0.7978516,-0.01171875,0.2236328,0.6098633,-0.269043
2921,-11.375,-90.5,3.375,-0.3891602,-0.8369141,0.01464844,0.2236328,0.6098633,-0.269043
2924,-15.25,-88.9375,2.4375,-0.3735352,-0.8798828,0.03369141,0.2182617,0.6015625,-0.2631836
2927,-17.6875,-87.25,1.75,-0.3969727,-0.8798828,0.02587891,0.2182617,0.6015625,-0.2631836
2930,-18.3125,-86,0.75,-0.3774414,-0.8916016,-0.04248047,0.2236328,0.5961914,-0.2661133
2933,-15.5625,-83.0625,0.8125,-0.3540039,-0.8369141,-0.06591797,0.2182617,0.6152344,-0.2661133
2936,-12.125,-80.5625,0.75,-0.3540039,-0.8564453,-0.04638672,0.2182617,0.6152344,-0.2661133
2939,-12.625,-77.375,1.5,-0.3305664,-0.8955078,0.04150391,0.2124023,0.6098633,-0.2832031
2942,-17.4375,-75.9375,1.75,-0.3188477,-0.8798828,0.05664063,0.2124023,0.6098633,-0.2832031
2945,-20.25,-75.125,1.6875,-0.3696289,-0.8837891,0.07617188,0.206543,0.6098633,-0.269043
2948,-23.5,-75.6875,0.9375,-0.3891602,-0.8603516,0.08398438,0.2036133,0.612793,-0.2749023
2951,-22.9375,-76.375,-0.6875,-0.3813477,-0.8837891,0.02978516,0.2036133,0.612793,-0.2749023
2954,-20.4375,-75.5,-2.1875,-0.3618164,-0.8837891,0.01855469,0.1923828,0.6069336,-0.2832031
2957,-17.1875,-74.3125,-3.75,-0.3735352,-0.9033203,0.006835938,0.1923828,0.6069336,-0.2832031
2960,-14.5625,-71.9375,-4.4375,-0.3500977,-0.9379883,-0.01171875,0.1923828,0.6098633,-0.2631836
2963,-13.9375,-70,-4.75,-0.3618164,-0.9111328,0.03759766,0.1923828,0.6098633,-0.2631836
2966,-14.3125,-69.3125,-5.125,-0.3696289,-0.9418945,0.04150391,0.1953125,0.612793,-0.2631836
2969,-15,-68.9375,-5.9375,-0.3735352,-0.9301758,0.01464844,0.1811523,0.6210938,-0.2719727
2972,-16,-67.75,-6.9375,-0.3813477,-0.9150391,0.02978516,0.1811523,0.6210938,-0.2719727
2975,-18.125,-66.8125,-7.625,-0.3930664,-0.918457,0.07226563,0.1865234,0.612793,-0.2578125
2978,-20.375,-65.4375,-8.6875,-0.3774414,-0.9072266,0.08007813,0.1865234,0.612793,-0.2578125
2981,-21.5625,-64.875,-9.375,-0.4047852,-0.8447266,0.01855469,0.1782227,0.612793,-0.2661133
2984,-26.5625,-62.9375,-10.9375,-0.4633789,-0.918457,0.06054688,0.1723633,0.6152344,-0.2602539
2987,-29.4375,-60.5625,-10.5,-0.4360352,-0.8369141,0.04931641,0.1723633,0.6152344,-0.2602539
2990,-26.5,-59.75,-11.0625,-0.4516602,-0.8876953,0.04931641,0.1552734,0.6152344,-0.2661133
2993,-25.125,-59.4375,-10.5625,-0.4321289,-0.8681641,0.02587891,0.1552734,0.6152344,-0.2661133
2996,-24.0625,-58.9375,-10.75,-0.4672852,-0.8525391,0.05322266,0.1640625,0.6264648,-0.2519531
2999,-23.5,-59.4375,-10,-0.4438477,-0.8603516,0.05322266,0.1640625,0.6264648,-0.2519531
3002,-20.75,-61.0625,-11.875,-0.4594727,-0.8916016,0.006835938,0.1523438,0.6264648,-0.2548828
3005,-19.3125,-63.6875,-11,-0.4633789,-0.9033203,0.04541016,0.1611328,0.6181641,-0.2460938
3008,-18,-64.9375,-10.4375,-0.4750977,-0.9262695,0.03759766,0.1611328,0.6181641,-0.2460938
3011,-18.875,-65.625,-10.75,-0.4516602,-0.918457,0.03759766,0.1381836,0.6181641,-0.2490234
3014,-18.25,-65.5625,-10.0625,-0.4672852,-0.934082,0.05322266,0.1381836,0.6181641,-0.2490234
3017,-18.1875,-67.5,-9.6875,-0.4555664,-0.9223633,0.03369141,0.1469727,0.6210938,-0.2348633
3020,-17.625,-70.5,-10.375,-0.4907227,-0.9033203,0.03759766,0.144043,0.6264648,-0.2548828
3023,-17.5625,-72.875,-11.0625,-0.4985352,-0.9223633,0.04541016,0.144043,0.6264648,-0.2548828
3026,-18.6875,-75.125,-11.125,-0.5097656,-0.9111328,0.01464844,0.1352539,0.6264648,-0.2460938
3029,-16.5625,-76.8125,-11.5625,-0.5019531,-0.9150391,0.02246094,0.1352539,0.6264648,-0.2460938
3032,-14.9375,-77.9375,-11.625,-0.5292969,-0.9150391,-0.015625,0.1152344,0.6293945,-0.2490234
3035,-13.875,-79.5,-13.125,-0.5253906,-0.918457,-0.01171875,0.1152344,0.6293945,-0.2490234
3038,-12.3125,-81.1875,-14.25,-0.5214844,-0.8798828,-0.0078125,0.1210938,0.6235352,-0.2460938
3041,-12.0625,-82,-15.5625,-0.5175781,-0.8642578,-0.01953125,0.1210938,0.6235352,-0.2460938
3044,-12,-82.1875,-16.375,-0.5175781,-0.8447266,-0.004394531,0.1210938,0.6235352,-0.2460938
3047,-12.5625,-83.3125,-17.4375,-0.5097656,-0.8408203,0.01074219,0.1069336,0.6318359,-0.2460938
3050,-11.8125,-84.25,-18.3125,-0.5175781,-0.8251953,0.01074219,0.1069336,0.6318359,-0.2460938
3053,-12.5625,-84.6875,-18.5625,-0.4907227,-0.8369141,-0.004394531,0.09521484,0.6235352,-0.2460938
3056,-13.5625,-85.375,-18.9375,-0.4907227,-0.8017578,-0.01953125,0.1010742,0.6210938,-0.2265625
3059,-14,-85.9375,-19.5,-0.4946289,-0.7900391,-0.01953125,0.1010742,0.6210938,-0.2265625
3062,-14.125,-87.1875,-19.8125,-0.4633789,-0.7822266,-0.0078125,0.08398438,0.6293945,-0.237793
3065,-14.25,-87.625,-20.25,-0.4711914,-0.8056641,-0.01953125,0.08398438,0.6293945,-0.237793
3068,-13.6875,-88.9375,-21,-0.4516602,-0.7822266,-0.0234375,0.078125,0.6293945,-0.2265625
3071,-14.8125,-90.0625,-21.75,-0.4594727,-0.7900391,0.02246094,0.078125,0.6293945,-0.2265625
3074,-15.3125,-90.125,-23.75,-0.4868164,-0.8525391,0.03759766,0.078125,0.6293945,-0.2265625
3077,-16.625,-90.4375,-25.5,-0.4829102,-0.8525391,0.01464844,0.06982422,0.6264648,-0.2265625
3080,-17.75,-90.875,-27.1875,-0.4868164,-0.8173828,-0.015625,0.06982422,0.6264648,-0.2265625
3083,-17.1875,-91.3125,-28.9375,-0.4829102,-0.8564453,0.01074219,0.05810547,0.6318359,-0.2290039
3086,-16.875,-92,-30.875,-0.4711914,-0.8564453,0.02246094,0.05810547,0.6318359,-0.2290039
3089,-16.25,-91.25,-31.5625,-0.4868164,-0.8525391,0.03759766,0.05273438,0.6235352,-0.2290039
3092,-15.9375,-91.1875,-32.8125,-0.5058594,-0.9072266,0.06054688,0.046875,0.6293945,-0.2177734
3095,-15.75,-91.4375,-34.0625,-0.5058594,-0.9111328,0.05322266,0.046875,0.6293945,-0.2177734
3098,-15.125,-91.0625,-35.3125,-0.4829102,-0.8916016,0.06835938,0.03271484,0.6347656,-0.2207031
3101,-15.625,-91.125,-37.3125,-0.4868164,-0.9072266,0.08398438,0.03271484,0.6347656,-0.2207031
3104,-16.5,-93.0625,-39.75,-0.4711914,-0.9150391,0.1376953,0.03271484,0.6347656,-0.2207031
3107,-18.8125,-94.3125,-41.375,-0.4633789,-0.9223633,0.08740234,0.02978516,0.640625,-0.2094727
3110,-20.3125,-95.75,-42.1875,-0.4321289,-0.9150391,0.1147461,0.02978516,0.640625,-0.2094727
3113,-20.5,-96.0625,-42.875,-0.4516602,-0.8916016,0.09521484,0.015625,0.6181641,-0.1948242
3116,-19.6875,-96.125,-42.6875,-0.4360352,-0.9033203,0.05322266,0.015625,0.6181641,-0.1948242
3119,-19.375,-98.125,-41.75,-0.4360352,-0.9111328,0.01855469,0.00390625,0.6210938,-0.1894531
3122,-39.875,-97.4375,-43.375,-0.4555664,-0.8955078,0.1567383,0.00390625,0.6210938,-0.1894531
3125,-26.6875,-99.8125,-42.1875,-0.3696289,-0.9150391,0.07617188,-0.00390625,0.6210938,-0.1835938
3128,-30.9375,-101.8125,-44.3125,-0.4086914,-0.8798828,0.05322266,-0.02099609,0.6318359,-0.1835938
3131,-28.4375,-102.375,-43.25,-0.4165039,-0.8876953,0.06054688,-0.02099609,0.6318359,-0.1835938
3134,-30.875,-102.4375,-45.75,-0.4204102,-0.8837891,0.07617188,-0.02099609,0.6318359,-0.1835938
3137,-21.375,-99.4375,-45.6875,-0.4008789,-0.9033203,0.02978516,-0.02099609,0.6318359,-0.1835938
3140,-22.8125,-99.1875,-47.375,-0.3540039,-0.9262695,0.06835938,-0.04980469,0.6181641,-0.175293
3143,-20.25,-99.9375,-46.3125,-0.3266602,-0.918457,0.06835938,-0.03515625,0.6098633,-0.1635742
3146,-23.25,-101.6875,-46.9375,-0.2719727,-0.934082,0.02246094,-0.03515625,0.6098633,-0.1635742
3149,-23.875,-104.8125,-43.875,-0.2680664,-0.918457,0.06835938,-0.05273438,0.6264648,-0.1523438
3152,-26.125,-109,-43.625,-0.3188477,-0.9536133,0.002929688,-0.05273438,0.6264648,-0.1523438
3155,-18.125,-110.4375,-42.4375,-0.2211914,-0.9692383,-0.1079102,-0.05810547,0.6210938,-0.1552734
3158,-15.125,-110.6875,-39.625,-0.2021484,-0.9458008,-0.1503906,-0.05810547,0.6210938,-0.1552734
3161,-3.75,-109.375,-39.8125,-0.1044922,-0.9301758,-0.2695313,-0.06103516,0.612793,-0.1552734
3164,-6.125,-109.1875,-30.5,-0.05761719,-0.996582,-0.1772461,-0.06103516,0.612793,-0.1552734
3167,-1.5625,-105.125,-22.75,-0.02246094,-1.039551,-0.2231445,-0.06103516,0.612793,-0.1552734
3170,-3.0625,-104.6875,-17.375,-0.002929688,-1.070801,-0.2080078,-0.08691406,0.612793,-0.1381836
3173,4.375,-105,-14.3125,-0.01074219,-1.047363,-0.2158203,-0.08691406,0.612793,-0.1381836
3176,-3.375,-104.625,-12.5625,0.0004882813,-1.02002,-0.230957,-0.078125,0.6015625,-0.1210938
3179,4.5625,-102.6875,2.125,-0.03808594,-1.055176,-0.2885742,-0.09228516,0.6098633,-0.1269531
3182,0.8125,-99.3125,-3.3125,-0.01074219,-1.043457,-0.246582,-0.09228516,0.6098633,-0.1269531
3185,-9.0625,-101.125,-3.9375,0.0004882813,-1.016113,-0.2617188,-0.09521484,0.6098633,-0.1298828
3188,-7.6875,-104.125,-10.9375,0.04736328,-1.031738,-0.2578125,-0.09521484,0.6098633,-0.1298828
3191,-1,-104.1875,-4.6875,0.0859375,-1.004395,-0.284668,-0.109375,0.6181641,-0.112793
3194,-9.875,-103.375,-12.75,0.0859375,-0.996582,-0.3232422,-0.109375,0.6181641,-0.112793
3197,-9.75,-101.1875,-13.3125,0.1015625,-1.027832,-0.246582,-0.1123047,0.612793,-0.112793
3200,-11.1875,-98.375,-13.25,0.1210938,-1.102051,-0.2119141,-0.109375,0.612793,-0.1010742
3203,-17.5,-97.4375,-14.1875,0.1289063,-1.129395,-0.1347656,-0.109375,0.612793,-0.1010742
3206,-26.1875,-95.375,-15,0.06689453,-1.148926,-0.1196289,-0.109375,0.6152344,-0.09277344
3209,-33.9375,-93,-16.625,0.004394531,-1.137207,-0.1157227,-0.109375,0.6152344,-0.09277344
3212,-38.375,-91.75,-18.4375,-0.01464844,-1.129395,-0.1464844,-0.1152344,0.6181641,-0.09277344
3215,-40.125,-90.75,-19.9375,-0.05761719,-1.094238,-0.1347656,-0.1040039,0.6181641,-0.07568359
3218,-38.6875,-87.4375,-19.8125,-0.04199219,-1.086426,-0.07324219,-0.1040039,0.6181641,-0.07568359
3221,-36.1875,-85.8125,-19,-0.04199219,-1.05127,-0.09277344,-0.109375,0.6069336,-0.07275391
3224,-32.6875,-85.5,-18.125,-0.06542969,-1.039551,-0.08886719,-0.109375,0.6069336,-0.07275391
3227,-28.9375,-86,-17.5625,-0.08496094,-1.043457,-0.09277344,-0.1323242,0.6264648,-0.06689453
3230,-24.6875,-86.6875,-17.125,-0.08105469,-0.9926758,-0.08886719,-0.1411133,0.6069336,-0.04980469
3233,-21.75,-86.9375,-16.875,-0.08496094,-0.9731445,-0.06591797,-0.1411133,0.6069336,-0.04980469
3236,-18.8125,-86.9375,-16.25,-0.05371094,-0.9418945,-0.06201172,-0.1381836,0.6044922,-0.04443359
3239,-16.25,-87.375,-16,-0.06542969,-0.8876953,-0.09277344,-0.1381836,0.6044922,-0.04443359
3242,-12.9375,-86.875,-15.375,-0.01464844,-0.8759766,-0.05029297,-0.1494141,0.6069336,-0.04150391
3245,-9.4375,-85.3125,-15.125,-0.01855469,-0.8876953,-0.08496094,-0.1494141,0.6069336,-0.04150391
3248,-6.4375,-84.625,-15.4375,0.01220703,-0.8564453,-0.1079102,-0.1411133,0.612793,-0.02734375
3251,-4.875,-83.25,-14.75,0.03955078,-0.8369141,-0.1040039,-0.1494141,0.6098633,-0.02441406
3254,-2.5625,-81.125,-13.375,0.04736328,-0.8369141,-0.08496094,-0.1494141,0.6098633,-0.02441406
3257,-2.4375,-79.1875,-11.75,0.04345703,-0.8134766,-0.06591797,-0.1582031,0.6098633,-0.01611328
3260,-3.5625,-76.875,-10.6875,0.02392578,-0.8369141,-0.08496094,-0.1582031,0.6098633,-0.01611328
3263,-4.125,-75,-10.625,-0.01074219,-0.8017578,-0.05029297,-0.1523438,0.6015625,-0.02441406
3266,-5.3125,-74.4375,-11,0.008300781,-0.8134766,-0.06201172,-0.1552734,0.6069336,-0.001464844
3269,-6.1875,-73.6875,-10.5,-0.006835938,-0.8173828,-0.04638672,-0.1552734,0.6069336,-0.001464844
3272,-7.0625,-71.6875,-9.25,-0.01074219,-0.8408203,-0.08496094,-0.1523438,0.6044922,-0.001464844
3275,-6.0625,-70.25,-9.125,-0.04199219,-0.8408203,-0.08105469,-0.1523438,0.6044922,-0.001464844
3278,-5.5,-70.25,-9.375,-0.01074219,-0.8525391,-0.05419922,-0.1552734,0.6044922,0.003417969
3281,-6.625,-71.125,-10.375,-0.002929688,-0.8642578,-0.04638672,-0.1552734,0.6044922,0.003417969
3284,-8.0625,-71.625,-10.875,-0.03417969,-0.8798828,-0.07324219,-0.1523438,0.6044922,0.006347656
3287,-9.125,-71.125,-11.375,-0.05371094,-0.8369141,-0.03515625,-0.1552734,0.6044922,0.02050781
3290,-8.5625,-69.6875,-11.0625,-0.07324219,-0.8681641,-0.06201172,-0.1552734,0.6044922,0.02050781
3293,-7.3125,-68.125,-11.125,-0.07324219,-0.8408203,-0.0234375,-0.1464844,0.5932617,0.02050781
3296,-6.25,-66.1875,-10.875,-0.08496094,-0.9072266,-0.0078125,-0.1464844,0.5932617,0.02050781
3299,-6.0625,-64.5625,-9.25,-0.06542969,-0.9223633,-0.0234375,-0.1582031,0.6044922,0.02636719
3302,-5.5625,-63.4375,-7.9375,-0.04980469,-0.9111328,0.002929688,-0.1665039,0.5849609,0.02050781
3305,-5.75,-62,-6.6875,-0.04199219,-0.9262695,0.002929688,-0.1665039,0.5849609,0.02050781
3308,-5.75,-61.5,-5.9375,-0.04199219,-0.9614258,-0.015625,-0.1582031,0.590332,0.03466797
3311,-6.1875,-61,-4.875,-0.03027344,-0.9692383,-0.03857422,-0.1582031,0.590332,0.03466797
3314,-4.625,-59.9375,-4.375,-0.05371094,-0.9692383,-0.0078125,-0.1494141,0.6015625,0.03759766
3317,-3.6875,-59,-4.1875,-0.04199219,-1.000488,-0.004394531,-0.1494141,0.6015625,0.03759766
3320,-2.75,-57.8125,-3.5,-0.01464844,-0.9848633,-0.0004882813,-0.1611328,0.5961914,0.04345703
3323,-2.25,-54.875,-3,-0.03027344,-0.996582,0.006835938,-0.1552734,0.5932617,0.0546875
3326,-2.8125,-53.5625,-2.1875,-0.06152344,-0.9770508,0.04150391,-0.1552734,0.5932617,0.0546875
3329,-2.125,-53.4375,-4.125,-0.03417969,-1.008301,-0.0078125,-0.1494141,0.5961914,0.05175781
3332,-2.625,-52.8125,-3.625,-0.01464844,-0.9458008,0.03369141,-0.1494141,0.5961914,0.05175781
3335,-2.625,-51.375,-3.5,-0.01464844,-0.9379883,0.02246094,-0.1523438,0.590332,0.0546875
3338,-3.1875,-51.1875,-3.75,-0.05761719,-0.9301758,0.01855469,-0.1494141,0.5961914,0.0546875
3341,-3.375,-50.5625,-3.0625,-0.05371094,-0.9150391,0.04931641,-0.1494141,0.5961914,0.0546875
3344,-4.125,-49.25,-0.75,-0.03027344,-0.8955078,0.03369141,-0.1694336,0.5878906,0.06298828
3347,-4.25,-46.625,0.4375,-0.01855469,-0.8916016,0.02246094,-0.1694336,0.5878906,0.06298828
3350,-4.3125,-45.6875,0.5625,-0.04589844,-0.8837891,0.01855469,-0.1635742,0.6044922,0.07763672
3353,-4.1875,-43.5625,1.6875,-0.04199219,-0.8798828,0.04150391,-0.1635742,0.6044922,0.07763672
3356,-4.875,-41.375,1.25,-0.05371094,-0.9033203,0.01074219,-0.1635742,0.6044922,0.07763672
3359,-6.9375,-39.8125,1.75,-0.03027344,-0.8642578,0.04931641,-0.1582031,0.6044922,0.08300781
3362,-7.9375,-39,2.5,-0.04199219,-0.9072266,0.03369141,-0.1582031,0.6044922,0.08300781
3365,-8.8125,-38.875,2.25,-0.03808594,-0.8720703,0.04931641,-0.1494141,0.5932617,0.09179688
